Name,Lat,Lon,Cluster
GP_7224,39.75,112.0,6
GP_7225,39.75,112.25,6
GP_7226,39.75,112.5,6
GP_7227,39.75,112.75,6
GP_7228,39.75,113.0,6
GP_7229,39.75,113.25,6
GP_723,63.0,39.25,0
GP_7230,39.75,113.5,6
GP_7231,39.75,113.75,6
GP_7232,39.75,114.0,6
GP_7233,39.75,114.25,6
GP_7234,39.75,114.5,6
GP_7235,39.75,114.75,6
GP_7236,39.75,115.0,6
GP_7237,39.75,115.25,6
GP_7238,39.75,122.0,8
GP_7239,39.5,74.0,5
GP_724,63.5,41.75,0
GP_7240,39.5,74.25,5
GP_7241,39.5,74.5,5
GP_7242,39.5,74.75,5
GP_7243,39.5,75.0,5
GP_7244,39.5,75.25,5
GP_7245,39.5,75.5,5
GP_7246,39.5,75.75,5
GP_7247,39.5,76.0,5
GP_7248,39.5,76.25,5
GP_7249,39.5,76.5,5
GP_725,63.5,45.75,0
GP_7250,39.5,76.75,5
GP_7251,39.5,89.75,6
GP_7252,39.5,90.0,6
GP_7253,39.5,90.25,6
GP_7254,39.5,90.5,6
GP_7255,39.5,92.5,6
GP_7256,39.5,92.75,6
GP_7257,39.5,93.0,6
GP_7258,39.5,93.25,6
GP_7259,39.5,93.5,6
GP_726,63.5,48.0,0
GP_7260,39.5,93.75,6
GP_7261,39.5,94.0,6
GP_7262,39.5,94.25,6
GP_7263,39.5,94.5,6
GP_7264,39.5,94.75,6
GP_7265,39.5,95.0,6
GP_7266,39.5,95.25,6
GP_7267,39.5,95.5,6
GP_7268,39.5,95.75,6
GP_7269,39.5,96.0,6
GP_727,63.5,49.0,0
GP_7270,39.5,96.25,6
GP_7271,39.5,96.5,6
GP_7272,39.5,96.75,6
GP_7273,39.5,97.0,6
GP_7274,39.5,97.25,6
GP_7275,39.5,97.5,6
GP_7276,39.5,97.75,6
GP_7277,39.5,98.25,6
GP_7278,39.5,98.5,6
GP_7279,39.5,98.75,6
GP_728,63.0,34.5,0
GP_7280,39.5,99.0,6
GP_7281,39.5,99.25,6
GP_7282,39.5,99.5,6
GP_7283,39.5,99.75,6
GP_7284,39.5,100.0,6
GP_7285,39.5,100.5,6
GP_7286,39.5,109.25,6
GP_7287,39.5,109.5,6
GP_7288,39.5,109.75,6
GP_7289,39.5,110.0,6
GP_729,62.25,34.25,0
GP_7290,39.5,110.25,6
GP_7291,39.5,110.75,6
GP_7292,39.5,111.0,6
GP_7293,39.5,111.25,6
GP_7294,39.5,111.5,6
GP_7295,39.5,111.75,6
GP_7296,39.5,112.0,6
GP_7297,39.5,112.25,6
GP_7298,39.5,112.5,6
GP_7299,39.5,112.75,6
GP_73,43.75,-109.75,11
GP_730,62.75,42.75,0
GP_7300,39.5,113.0,6
GP_7301,39.5,113.25,6
GP_7302,39.5,113.5,6
GP_7303,39.5,113.75,6
GP_7304,39.5,114.0,6
GP_7305,39.5,114.25,6
GP_7306,39.5,114.5,6
GP_7307,39.5,114.75,6
GP_7308,39.5,115.0,6
GP_7309,39.25,74.0,5
GP_731,62.0,43.0,0
GP_7310,39.25,74.25,5
GP_7311,39.25,74.5,5
GP_7312,39.25,74.75,5
GP_7313,39.25,75.0,5
GP_7314,39.25,75.25,5
GP_7315,39.25,75.5,5
GP_7316,39.25,75.75,5
GP_7317,39.25,76.0,5
GP_7318,39.25,76.25,5
GP_7319,39.25,76.5,5
GP_732,62.25,45.0,0
GP_7320,39.25,88.5,6
GP_7321,39.25,88.75,6
GP_7322,39.25,89.0,6
GP_7323,39.25,89.25,6
GP_7324,39.25,89.5,6
GP_7325,39.25,89.75,6
GP_7326,39.25,90.0,6
GP_7327,39.25,90.25,6
GP_7328,39.25,90.5,6
GP_7329,39.25,90.75,6
GP_733,62.25,49.0,0
GP_7330,39.25,91.0,6
GP_7331,39.25,91.25,6
GP_7332,39.25,91.75,6
GP_7333,39.25,92.0,6
GP_7334,39.25,92.25,6
GP_7335,39.25,92.5,6
GP_7336,39.25,92.75,6
GP_7337,39.25,93.0,6
GP_7338,39.25,93.25,6
GP_7339,39.25,93.5,6
GP_734,61.75,30.75,0
GP_7340,39.25,93.75,6
GP_7341,39.25,94.0,6
GP_7342,39.25,94.25,6
GP_7343,39.25,94.5,6
GP_7344,39.25,94.75,6
GP_7345,39.25,95.0,6
GP_7346,39.25,95.25,6
GP_7347,39.25,95.5,6
GP_7348,39.25,95.75,6
GP_7349,39.25,96.0,6
GP_735,61.75,34.25,0
GP_7350,39.25,96.25,6
GP_7351,39.25,96.5,6
GP_7352,39.25,96.75,6
GP_7353,39.25,97.0,6
GP_7354,39.25,97.25,6
GP_7355,39.25,97.5,6
GP_7356,39.25,97.75,6
GP_7357,39.25,98.25,6
GP_7358,39.25,98.5,6
GP_7359,39.25,98.75,6
GP_736,61.75,36.5,0
GP_7360,39.25,99.0,6
GP_7361,39.25,99.25,6
GP_7362,39.25,99.5,6
GP_7363,39.25,99.75,6
GP_7364,39.25,100.0,6
GP_7365,39.25,100.25,6
GP_7366,39.25,100.5,6
GP_7367,39.25,100.75,6
GP_7368,39.25,106.25,6
GP_7369,39.25,106.5,6
GP_737,61.0,36.5,0
GP_7370,39.25,109.75,6
GP_7371,39.25,110.0,6
GP_7372,39.25,110.25,6
GP_7373,39.25,110.75,6
GP_7374,39.25,111.0,6
GP_7375,39.25,111.25,6
GP_7376,39.25,111.5,6
GP_7377,39.25,111.75,6
GP_7378,39.25,112.0,6
GP_7379,39.25,112.25,6
GP_738,61.5,39.0,0
GP_7380,39.25,112.5,6
GP_7381,39.25,112.75,6
GP_7382,39.25,113.0,6
GP_7383,39.25,113.25,6
GP_7384,39.25,113.5,6
GP_7385,39.25,113.75,6
GP_7386,39.25,114.0,6
GP_7387,39.25,114.25,6
GP_7388,39.25,114.5,6
GP_7389,39.0,74.0,5
GP_739,61.75,40.25,0
GP_7390,39.0,74.25,5
GP_7391,39.0,74.5,5
GP_7392,39.0,74.75,5
GP_7393,39.0,75.0,5
GP_7394,39.0,75.25,5
GP_7395,39.0,75.5,5
GP_7396,39.0,75.75,5
GP_7397,39.0,76.0,5
GP_7398,39.0,76.25,5
GP_7399,39.0,88.0,6
GP_74,39.0,-107.0,12
GP_740,61.0,42.0,0
GP_7400,39.0,88.25,6
GP_7401,39.0,88.5,6
GP_7402,39.0,88.75,6
GP_7403,39.0,89.0,6
GP_7404,39.0,89.25,6
GP_7405,39.0,89.5,6
GP_7406,39.0,89.75,6
GP_7407,39.0,90.0,6
GP_7408,39.0,90.25,6
GP_7409,39.0,90.5,6
GP_741,60.75,28.75,0
GP_7410,39.0,90.75,6
GP_7411,39.0,91.0,6
GP_7412,39.0,91.25,6
GP_7413,39.0,91.75,6
GP_7414,39.0,92.0,6
GP_7415,39.0,92.25,6
GP_7416,39.0,92.5,6
GP_7417,39.0,92.75,6
GP_7418,39.0,93.0,6
GP_7419,39.0,93.25,6
GP_742,61.0,33.0,0
GP_7420,39.0,93.5,6
GP_7421,39.0,93.75,6
GP_7422,39.0,94.0,6
GP_7423,39.0,94.25,6
GP_7424,39.0,94.5,6
GP_7425,39.0,94.75,6
GP_7426,39.0,95.0,6
GP_7427,39.0,95.25,6
GP_7428,39.0,95.5,6
GP_7429,39.0,95.75,6
GP_743,60.75,34.75,0
GP_7430,39.0,96.0,6
GP_7431,39.0,96.25,6
GP_7432,39.0,96.5,6
GP_7433,39.0,96.75,6
GP_7434,39.0,97.0,6
GP_7435,39.0,97.25,6
GP_7436,39.0,97.5,6
GP_7437,39.0,97.75,6
GP_7438,39.0,98.25,6
GP_7439,39.0,98.5,6
GP_744,60.0,37.75,0
GP_7440,39.0,98.75,6
GP_7441,39.0,99.0,6
GP_7442,39.0,99.25,6
GP_7443,39.0,99.5,6
GP_7444,39.0,99.75,6
GP_7445,39.0,100.0,6
GP_7446,39.0,100.25,6
GP_7447,39.0,100.5,6
GP_7448,39.0,100.75,6
GP_7449,39.0,101.0,6
GP_745,60.5,40.25,0
GP_7450,39.0,101.25,6
GP_7451,39.0,102.5,6
GP_7452,39.0,106.0,6
GP_7453,39.0,106.25,6
GP_7454,39.0,106.5,6
GP_7455,39.0,109.75,6
GP_7456,39.0,110.0,6
GP_7457,39.0,110.25,6
GP_7458,39.0,110.75,6
GP_7459,39.0,111.0,6
GP_746,60.75,46.25,0
GP_7460,39.0,111.25,6
GP_7461,39.0,111.5,6
GP_7462,39.0,111.75,6
GP_7463,39.0,112.0,6
GP_7464,39.0,112.25,6
GP_7465,39.0,112.5,6
GP_7466,39.0,112.75,6
GP_7467,39.0,113.0,6
GP_7468,39.0,113.25,6
GP_7469,39.0,113.5,6
GP_747,60.25,49.75,0
GP_7470,39.0,113.75,6
GP_7471,39.0,114.0,6
GP_7472,39.0,114.25,6
GP_7473,39.0,114.5,6
GP_7474,38.75,74.0,5
GP_7475,38.75,74.25,5
GP_7476,38.75,74.5,5
GP_7477,38.75,74.75,5
GP_7478,38.75,75.0,5
GP_7479,38.75,75.25,5
GP_748,69.25,88.25,1
GP_7480,38.75,75.5,5
GP_7481,38.75,75.75,5
GP_7482,38.75,76.0,5
GP_7483,38.75,76.25,5
GP_7484,38.75,76.5,5
GP_7485,38.75,87.75,6
GP_7486,38.75,88.0,6
GP_7487,38.75,88.25,6
GP_7488,38.75,88.5,6
GP_7489,38.75,88.75,6
GP_749,67.0,51.25,0
GP_7490,38.75,89.0,6
GP_7491,38.75,89.25,6
GP_7492,38.75,89.5,6
GP_7493,38.75,89.75,6
GP_7494,38.75,90.0,6
GP_7495,38.75,90.25,6
GP_7496,38.75,90.5,6
GP_7497,38.75,90.75,6
GP_7498,38.75,91.0,6
GP_7499,38.75,91.25,6
GP_75,43.25,-115.25,10
GP_750,67.0,59.5,0
GP_7500,38.75,91.75,6
GP_7501,38.75,92.0,6
GP_7502,38.75,92.25,6
GP_7503,38.75,92.5,6
GP_7504,38.75,92.75,6
GP_7505,38.75,93.0,6
GP_7506,38.75,93.25,6
GP_7507,38.75,93.5,6
GP_7508,38.75,93.75,6
GP_7509,38.75,94.0,6
GP_751,67.5,64.0,0
GP_7510,38.75,94.25,6
GP_7511,38.75,94.5,6
GP_7512,38.75,94.75,6
GP_7513,38.75,95.0,6
GP_7514,38.75,95.25,6
GP_7515,38.75,95.5,6
GP_7516,38.75,95.75,6
GP_7517,38.75,96.0,6
GP_7518,38.75,96.25,6
GP_7519,38.75,96.5,6
GP_752,67.5,78.75,1
GP_7520,38.75,96.75,6
GP_7521,38.75,97.0,6
GP_7522,38.75,97.25,6
GP_7523,38.75,97.5,6
GP_7524,38.75,97.75,6
GP_7525,38.75,98.25,6
GP_7526,38.75,98.5,6
GP_7527,38.75,98.75,6
GP_7528,38.75,99.0,6
GP_7529,38.75,99.25,6
GP_753,67.5,86.5,1
GP_7530,38.75,99.5,6
GP_7531,38.75,99.75,6
GP_7532,38.75,100.0,6
GP_7533,38.75,100.25,6
GP_7534,38.75,100.5,6
GP_7535,38.75,100.75,6
GP_7536,38.75,101.0,6
GP_7537,38.75,101.25,6
GP_7538,38.75,101.5,6
GP_7539,38.75,101.75,6
GP_754,66.25,52.5,0
GP_7540,38.75,102.0,6
GP_7541,38.75,105.75,6
GP_7542,38.75,106.0,6
GP_7543,38.75,106.25,6
GP_7544,38.75,109.75,6
GP_7545,38.75,110.0,6
GP_7546,38.75,110.25,6
GP_7547,38.75,110.75,6
GP_7548,38.75,111.0,6
GP_7549,38.75,111.25,6
GP_755,66.5,60.75,0
GP_7550,38.75,111.5,6
GP_7551,38.75,111.75,6
GP_7552,38.75,112.0,6
GP_7553,38.75,112.25,6
GP_7554,38.75,112.5,6
GP_7555,38.75,112.75,6
GP_7556,38.75,113.0,6
GP_7557,38.75,113.25,6
GP_7558,38.75,113.5,6
GP_7559,38.75,113.75,6
GP_756,66.5,66.75,1
GP_7560,38.75,114.0,6
GP_7561,38.75,114.25,6
GP_7562,38.5,75.0,5
GP_7563,38.5,75.25,5
GP_7564,38.5,75.5,5
GP_7565,38.5,75.75,5
GP_7566,38.5,76.0,5
GP_7567,38.5,76.25,5
GP_7568,38.5,76.5,5
GP_7569,38.5,76.75,5
GP_757,67.0,93.5,1
GP_7570,38.5,87.5,6
GP_7571,38.5,87.75,6
GP_7572,38.5,88.0,6
GP_7573,38.5,88.25,6
GP_7574,38.5,88.5,6
GP_7575,38.5,88.75,6
GP_7576,38.5,89.0,6
GP_7577,38.5,89.25,6
GP_7578,38.5,89.5,6
GP_7579,38.5,89.75,6
GP_758,65.5,52.25,0
GP_7580,38.5,90.0,6
GP_7581,38.5,90.25,6
GP_7582,38.5,90.5,6
GP_7583,38.5,90.75,6
GP_7584,38.5,91.0,6
GP_7585,38.5,91.25,6
GP_7586,38.5,91.75,6
GP_7587,38.5,92.0,6
GP_7588,38.5,92.25,6
GP_7589,38.5,92.5,6
GP_759,66.0,57.0,0
GP_7590,38.5,93.0,6
GP_7591,38.5,93.25,6
GP_7592,38.5,93.5,6
GP_7593,38.5,93.75,6
GP_7594,38.5,94.0,6
GP_7595,38.5,94.25,6
GP_7596,38.5,94.5,6
GP_7597,38.5,94.75,6
GP_7598,38.5,95.0,6
GP_7599,38.5,95.25,6
GP_76,37.75,-109.5,12
GP_760,65.0,57.0,0
GP_7600,38.5,95.5,6
GP_7601,38.5,95.75,6
GP_7602,38.5,96.0,6
GP_7603,38.5,96.25,6
GP_7604,38.5,96.5,6
GP_7605,38.5,96.75,6
GP_7606,38.5,97.0,6
GP_7607,38.5,97.25,6
GP_7608,38.5,97.5,6
GP_7609,38.5,97.75,6
GP_761,65.5,72.75,1
GP_7610,38.5,98.25,6
GP_7611,38.5,98.5,6
GP_7612,38.5,98.75,6
GP_7613,38.5,99.0,6
GP_7614,38.5,99.25,6
GP_7615,38.5,99.5,6
GP_7616,38.5,99.75,6
GP_7617,38.5,100.0,6
GP_7618,38.5,100.25,6
GP_7619,38.5,100.5,6
GP_762,65.75,88.0,1
GP_7620,38.5,100.75,6
GP_7621,38.5,101.0,6
GP_7622,38.5,101.25,6
GP_7623,38.5,101.5,6
GP_7624,38.5,101.75,6
GP_7625,38.5,102.0,6
GP_7626,38.5,102.25,6
GP_7627,38.5,106.0,6
GP_7628,38.5,106.25,6
GP_7629,38.5,109.5,6
GP_763,64.25,57.5,0
GP_7630,38.5,109.75,6
GP_7631,38.5,110.0,6
GP_7632,38.5,110.25,6
GP_7633,38.5,110.75,6
GP_7634,38.5,111.0,6
GP_7635,38.5,111.25,6
GP_7636,38.5,111.5,6
GP_7637,38.5,111.75,6
GP_7638,38.5,112.0,6
GP_7639,38.5,112.25,6
GP_764,64.25,61.0,0
GP_7640,38.5,112.5,6
GP_7641,38.5,112.75,6
GP_7642,38.5,113.0,6
GP_7643,38.5,113.25,6
GP_7644,38.25,75.0,5
GP_7645,38.25,75.75,5
GP_7646,38.25,76.0,5
GP_7647,38.25,76.25,5
GP_7648,38.25,76.5,5
GP_7649,38.25,76.75,5
GP_765,65.0,77.75,1
GP_7650,38.25,77.0,5
GP_7651,38.25,86.75,6
GP_7652,38.25,87.0,5
GP_7653,38.25,87.25,6
GP_7654,38.25,87.5,6
GP_7655,38.25,87.75,6
GP_7656,38.25,88.0,6
GP_7657,38.25,88.25,6
GP_7658,38.25,88.5,6
GP_7659,38.25,88.75,6
GP_766,63.5,53.75,0
GP_7660,38.25,89.0,6
GP_7661,38.25,89.25,6
GP_7662,38.25,89.5,6
GP_7663,38.25,89.75,6
GP_7664,38.25,90.0,6
GP_7665,38.25,90.25,6
GP_7666,38.25,90.5,6
GP_7667,38.25,90.75,6
GP_7668,38.25,91.0,6
GP_7669,38.25,91.25,6
GP_767,63.75,62.0,0
GP_7670,38.25,91.75,6
GP_7671,38.25,92.0,6
GP_7672,38.25,92.25,6
GP_7673,38.25,92.5,6
GP_7674,38.25,92.75,6
GP_7675,38.25,93.5,6
GP_7676,38.25,93.75,6
GP_7677,38.25,94.0,6
GP_7678,38.25,94.25,6
GP_7679,38.25,94.5,6
GP_768,64.0,65.0,1
GP_7680,38.25,94.75,6
GP_7681,38.25,95.0,6
GP_7682,38.25,95.25,6
GP_7683,38.25,95.5,6
GP_7684,38.25,95.75,6
GP_7685,38.25,96.0,6
GP_7686,38.25,96.25,6
GP_7687,38.25,96.5,6
GP_7688,38.25,96.75,6
GP_7689,38.25,97.0,6
GP_769,64.0,82.0,1
GP_7690,38.25,97.25,6
GP_7691,38.25,97.5,6
GP_7692,38.25,97.75,6
GP_7693,38.25,98.25,6
GP_7694,38.25,98.5,6
GP_7695,38.25,98.75,6
GP_7696,38.25,99.0,6
GP_7697,38.25,99.25,6
GP_7698,38.25,99.5,6
GP_7699,38.25,99.75,6
GP_77,44.75,-110.5,10
GP_770,63.25,88.0,1
GP_7700,38.25,100.0,6
GP_7701,38.25,100.25,6
GP_7702,38.25,100.5,6
GP_7703,38.25,100.75,6
GP_7704,38.25,101.0,6
GP_7705,38.25,101.25,6
GP_7706,38.25,101.5,6
GP_7707,38.25,101.75,6
GP_7708,38.25,102.0,6
GP_7709,38.25,102.25,6
GP_771,63.0,51.0,0
GP_7710,38.25,102.5,6
GP_7711,38.25,106.0,6
GP_7712,38.25,108.75,6
GP_7713,38.25,109.0,6
GP_7714,38.25,109.25,6
GP_7715,38.25,109.5,6
GP_7716,38.25,109.75,6
GP_7717,38.25,110.0,6
GP_7718,38.25,110.25,6
GP_7719,38.25,110.75,6
GP_772,62.75,56.25,0
GP_7720,38.25,111.0,6
GP_7721,38.25,111.25,6
GP_7722,38.25,111.5,6
GP_7723,38.25,111.75,6
GP_7724,38.25,112.0,6
GP_7725,38.25,112.25,6
GP_7726,38.25,112.5,6
GP_7727,38.25,112.75,6
GP_7728,38.25,113.0,6
GP_7729,38.25,113.25,6
GP_773,62.5,66.0,1
GP_7730,38.25,113.5,6
GP_7731,38.0,75.0,5
GP_7732,38.0,75.25,5
GP_7733,38.0,75.5,5
GP_7734,38.0,75.75,5
GP_7735,38.0,76.0,5
GP_7736,38.0,76.25,5
GP_7737,38.0,76.5,5
GP_7738,38.0,76.75,5
GP_7739,38.0,77.0,5
GP_774,68.0,53.75,0
GP_7740,38.0,86.25,5
GP_7741,38.0,86.5,5
GP_7742,38.0,86.75,5
GP_7743,38.0,87.0,5
GP_7744,38.0,87.25,5
GP_7745,38.0,87.5,5
GP_7746,38.0,87.75,5
GP_7747,38.0,88.0,5
GP_7748,38.0,88.25,6
GP_7749,38.0,88.5,6
GP_775,61.0,80.25,1
GP_7750,38.0,88.75,6
GP_7751,38.0,89.0,6
GP_7752,38.0,89.25,6
GP_7753,38.0,89.5,6
GP_7754,38.0,89.75,6
GP_7755,38.0,90.0,6
GP_7756,38.0,90.25,6
GP_7757,38.0,90.5,6
GP_7758,38.0,90.75,6
GP_7759,38.0,91.0,6
GP_776,61.5,90.0,1
GP_7760,38.0,91.25,6
GP_7761,38.0,91.75,6
GP_7762,38.0,92.0,6
GP_7763,38.0,92.25,6
GP_7764,38.0,92.5,6
GP_7765,38.0,92.75,6
GP_7766,38.0,93.0,6
GP_7767,38.0,93.25,6
GP_7768,38.0,93.5,6
GP_7769,38.0,93.75,6
GP_777,60.25,64.25,1
GP_7770,38.0,94.0,6
GP_7771,38.0,94.25,6
GP_7772,38.0,94.5,6
GP_7773,38.0,94.75,6
GP_7774,38.0,95.0,6
GP_7775,38.0,95.25,6
GP_7776,38.0,95.5,6
GP_7777,38.0,95.75,6
GP_7778,38.0,96.0,6
GP_7779,38.0,96.25,6
GP_778,61.0,69.0,1
GP_7780,38.0,96.5,6
GP_7781,38.0,96.75,6
GP_7782,38.0,97.0,6
GP_7783,38.0,97.25,6
GP_7784,38.0,98.25,6
GP_7785,38.0,98.5,6
GP_7786,38.0,98.75,6
GP_7787,38.0,99.0,6
GP_7788,38.0,99.25,6
GP_7789,38.0,99.5,6
GP_779,60.5,77.75,1
GP_7790,38.0,99.75,6
GP_7791,38.0,100.0,6
GP_7792,38.0,100.25,6
GP_7793,38.0,100.5,6
GP_7794,38.0,100.75,6
GP_7795,38.0,101.0,6
GP_7796,38.0,101.25,6
GP_7797,38.0,101.5,6
GP_7798,38.0,101.75,6
GP_7799,38.0,102.0,6
GP_78,37.75,-107.75,12
GP_780,60.25,84.0,1
GP_7800,38.0,102.25,6
GP_7801,38.0,102.5,6
GP_7802,38.0,102.75,6
GP_7803,38.0,103.0,6
GP_7804,38.0,103.25,6
GP_7805,38.0,103.5,6
GP_7806,38.0,103.75,6
GP_7807,38.0,104.0,6
GP_7808,38.0,104.5,6
GP_7809,38.0,104.75,6
GP_781,61.0,89.75,1
GP_7810,38.0,105.0,6
GP_7811,38.0,105.25,6
GP_7812,38.0,105.5,6
GP_7813,38.0,105.75,6
GP_7814,38.0,106.0,6
GP_7815,38.0,106.25,6
GP_7816,38.0,106.5,6
GP_7817,38.0,106.75,6
GP_7818,38.0,107.0,6
GP_7819,38.0,107.25,6
GP_782,60.25,88.25,1
GP_7820,38.0,107.5,6
GP_7821,38.0,107.75,6
GP_7822,38.0,108.0,6
GP_7823,38.0,108.25,6
GP_7824,38.0,108.5,6
GP_7825,38.0,108.75,6
GP_7826,38.0,109.0,6
GP_7827,38.0,109.25,6
GP_7828,38.0,109.5,6
GP_7829,38.0,109.75,6
GP_783,60.5,93.0,1
GP_7830,38.0,110.0,6
GP_7831,38.0,110.25,6
GP_7832,38.0,110.75,6
GP_7833,38.0,111.0,6
GP_7834,38.0,111.25,6
GP_7835,38.0,111.5,6
GP_7836,38.0,111.75,6
GP_7837,38.0,112.0,6
GP_7838,38.0,112.25,6
GP_7839,38.0,112.5,6
GP_784,60.25,90.25,1
GP_7840,38.0,112.75,6
GP_7841,38.0,113.0,6
GP_7842,38.0,113.5,6
GP_7843,38.0,113.75,6
GP_7844,38.0,114.0,6
GP_7845,38.0,114.25,6
GP_7846,38.0,114.5,6
GP_7847,38.0,114.75,6
GP_7848,38.0,115.0,6
GP_7849,38.0,115.25,6
GP_785,68.5,118.25,1
GP_7850,38.0,115.5,6
GP_7851,38.0,115.75,6
GP_7852,38.0,116.0,6
GP_7853,38.0,116.25,6
GP_7854,38.0,116.5,6
GP_7855,38.0,117.0,6
GP_7856,38.0,117.25,6
GP_7857,38.0,117.5,6
GP_7858,38.0,117.75,6
GP_7859,38.0,118.0,6
GP_786,67.5,133.5,2
GP_7860,38.0,118.5,6
GP_7861,38.0,118.75,6
GP_7862,37.75,75.0,5
GP_7863,37.75,75.25,5
GP_7864,37.75,75.5,5
GP_7865,37.75,75.75,5
GP_7866,37.75,76.0,5
GP_7867,37.75,76.25,5
GP_7868,37.75,76.5,5
GP_7869,37.75,76.75,5
GP_787,66.75,123.5,2
GP_7870,37.75,77.0,5
GP_7871,37.75,77.25,5
GP_7872,37.75,77.5,5
GP_7873,37.75,77.75,5
GP_7874,37.75,78.0,5
GP_7875,37.75,78.25,5
GP_7876,37.75,78.5,5
GP_7877,37.75,78.75,5
GP_7878,37.75,79.25,5
GP_7879,37.75,79.5,5
GP_788,66.5,143.25,2
GP_7880,37.75,79.75,5
GP_7881,37.75,80.0,5
GP_7882,37.75,80.25,5
GP_7883,37.75,80.5,5
GP_7884,37.75,80.75,5
GP_7885,37.75,81.0,5
GP_7886,37.75,81.25,5
GP_7887,37.75,81.5,5
GP_7888,37.75,83.0,5
GP_7889,37.75,83.25,5
GP_789,64.25,100.25,1
GP_7890,37.75,83.75,5
GP_7891,37.75,84.0,5
GP_7892,37.75,84.25,5
GP_7893,37.75,84.5,5
GP_7894,37.75,84.75,5
GP_7895,37.75,85.0,5
GP_7896,37.75,93.0,6
GP_7897,37.75,93.25,6
GP_7898,37.75,94.0,6
GP_7899,37.75,94.25,6
GP_79,43.5,-122.0,10
GP_790,64.5,144.5,2
GP_7900,37.75,94.5,6
GP_7901,37.75,94.75,6
GP_7902,37.75,95.0,6
GP_7903,37.75,95.25,6
GP_7904,37.75,95.5,6
GP_7905,37.75,95.75,6
GP_7906,37.75,96.0,6
GP_7907,37.75,96.25,6
GP_7908,37.75,96.5,6
GP_7909,37.75,96.75,6
GP_791,63.5,104.0,1
GP_7910,37.75,97.0,6
GP_7911,37.75,97.25,6
GP_7912,37.75,97.5,6
GP_7913,37.75,97.75,6
GP_7914,37.75,98.25,6
GP_7915,37.75,98.5,6
GP_7916,37.75,98.75,6
GP_7917,37.75,99.0,6
GP_7918,37.75,99.25,6
GP_7919,37.75,99.5,6
GP_792,63.75,121.5,1
GP_7920,37.75,99.75,6
GP_7921,37.75,100.0,6
GP_7922,37.75,100.25,6
GP_7923,37.75,100.5,6
GP_7924,37.75,100.75,6
GP_7925,37.75,101.0,6
GP_7926,37.75,101.25,6
GP_7927,37.75,101.5,6
GP_7928,37.75,101.75,6
GP_7929,37.75,102.0,6
GP_793,64.0,127.5,2
GP_7930,37.75,102.25,6
GP_7931,37.75,102.5,6
GP_7932,37.75,102.75,6
GP_7933,37.75,103.0,6
GP_7934,37.75,109.0,6
GP_7935,37.75,109.25,6
GP_7936,37.75,109.5,6
GP_7937,37.75,109.75,6
GP_7938,37.75,110.0,6
GP_7939,37.75,110.25,6
GP_794,63.5,129.5,2
GP_7940,37.75,110.75,6
GP_7941,37.75,111.0,6
GP_7942,37.75,111.25,6
GP_7943,37.75,111.5,6
GP_7944,37.75,111.75,6
GP_7945,37.75,112.0,6
GP_7946,37.75,112.25,6
GP_7947,37.75,112.5,6
GP_7948,37.75,112.75,6
GP_7949,37.75,113.0,6
GP_795,64.0,130.25,2
GP_7950,37.75,113.25,6
GP_7951,37.75,113.5,6
GP_7952,37.5,75.25,5
GP_7953,37.5,75.5,5
GP_7954,37.5,75.75,5
GP_7955,37.5,76.0,5
GP_7956,37.5,76.25,5
GP_7957,37.5,76.5,5
GP_7958,37.5,76.75,5
GP_7959,37.5,77.0,5
GP_796,64.0,135.75,2
GP_7960,37.5,77.25,5
GP_7961,37.5,77.5,5
GP_7962,37.5,85.75,5
GP_7963,37.5,86.0,5
GP_7964,37.5,86.25,5
GP_7965,37.5,86.5,5
GP_7966,37.5,86.75,5
GP_7967,37.5,87.0,5
GP_7968,37.5,87.25,5
GP_7969,37.5,87.5,5
GP_797,63.25,143.25,2
GP_7970,37.5,87.75,5
GP_7971,37.5,88.0,5
GP_7972,37.5,88.25,5
GP_7973,37.5,88.5,6
GP_7974,37.5,88.75,6
GP_7975,37.5,89.0,6
GP_7976,37.5,89.25,6
GP_7977,37.5,89.75,6
GP_7978,37.5,90.0,6
GP_7979,37.5,90.25,6
GP_798,63.0,108.5,1
GP_7980,37.5,90.5,6
GP_7981,37.5,90.75,6
GP_7982,37.5,91.0,6
GP_7983,37.5,91.25,6
GP_7984,37.5,91.75,6
GP_7985,37.5,92.0,6
GP_7986,37.5,92.25,6
GP_7987,37.5,92.5,6
GP_7988,37.5,92.75,6
GP_7989,37.5,93.0,6
GP_799,63.0,112.5,1
GP_7990,37.5,93.25,6
GP_7991,37.5,93.5,6
GP_7992,37.5,94.25,6
GP_7993,37.5,94.5,6
GP_7994,37.5,94.75,6
GP_7995,37.5,95.0,6
GP_7996,37.5,95.25,6
GP_7997,37.5,95.5,6
GP_7998,37.5,95.75,6
GP_7999,37.5,96.0,6
GP_8,44.75,-107.75,11
GP_80,42.75,-106.25,11
GP_800,62.25,117.75,1
GP_8000,37.5,96.25,6
GP_8001,37.5,96.5,6
GP_8002,37.5,96.75,6
GP_8003,37.5,97.0,6
GP_8004,37.5,97.25,6
GP_8005,37.5,97.5,6
GP_8006,37.5,97.75,6
GP_8007,37.5,98.25,6
GP_8008,37.5,98.5,6
GP_8009,37.5,98.75,6
GP_801,62.75,134.5,2
GP_8010,37.5,99.0,6
GP_8011,37.5,99.25,6
GP_8012,37.5,99.5,6
GP_8013,37.5,99.75,6
